time	hru_p(1)	hru_p(2)	hru_p(3)	hru_p(4)	hru_p(5)	hru_p(6)	hru_p(7)	hru_p(8)	hru_p(9)	hru_p(10)	hru_p(11)	hru_p(12)	hru_p(13)	hru_p(14)	hru_p(15)	hru_p(16)	hru_p(17)	hru_p(18)	hru_p(19)	hru_p(20)	hru_p(21)	hru_p(22)	hru_p(23)	hru_p(24)	hru_p(25)	hru_p(26)	hru_p(27)	hru_p(28)	hru_p(29)	hru_p(30)	hru_p(31)	hru_p(32)	hru_p(33)	hru_p(34)	hru_p(35)	hru_p(36)	hru_p(37)	hru_p(38)	hru_p(39)	hru_p(40)	hru_p(41)	hru_p(42)	hru_p(43)	hru_p(44)	hru_p(45)	hru_p(46)	hru_p(47)	hru_p(48)
2022-10-25T22:00	0.01052216	0.01052216	0.01052216	0.01052216	0.01052216	0.01052216	0.01052216	0.01052216	0.01052216	0.01052216	0.01052216	0.01052216	0.01052216	0.01052216	0.01052216	0.01052216	0.01052216	0.01052216	0.01052216	0.01052216	0.01052216	0.01052216	0.01052216	0.01052216	0.01052216	0.01052216	0.01052216	0.01052216	0.01052216	0.01052216	0.01052216	0.01052216	0.01052216	0.01052216	0.01052216	0.01052216	0.01052216	0.01052216	0.01052216	0.01052216	0.01052216	0.01052216	0.01052216	0.01052216	0.01052216	0.01052216	0.01052216	0.01052216
2022-10-25T23:00	0.003309388	0.003309388	0.003309388	0.003309388	0.003309388	0.003309388	0.003309388	0.003309388	0.003309388	0.003309388	0.003309388	0.003309388	0.003309388	0.003309388	0.003309388	0.003309388	0.003309388	0.003309388	0.003309388	0.003309388	0.003309388	0.003309388	0.003309388	0.003309388	0.003309388	0.003309388	0.003309388	0.003309388	0.003309388	0.003309388	0.003309388	0.003309388	0.003309388	0.003309388	0.003309388	0.003309388	0.003309388	0.003309388	0.003309388	0.003309388	0.003309388	0.003309388	0.003309388	0.003309388	0.003309388	0.003309388	0.003309388	0.003309388
2022-10-26T00:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-10-26T01:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-10-26T02:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-10-26T03:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-10-26T04:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-10-26T05:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-10-26T06:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-10-26T07:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-10-26T08:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-10-26T09:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-10-26T10:00	0.04573744	0.04573744	0.04573744	0.04573744	0.04573744	0.04573744	0.04573744	0.04573744	0.04573744	0.04573744	0.04573744	0.04573744	0.04573744	0.04573744	0.04573744	0.04573744	0.04573744	0.04573744	0.04573744	0.04573744	0.04573744	0.04573744	0.04573744	0.04573744	0.04573744	0.04573744	0.04573744	0.04573744	0.04573744	0.04573744	0.04573744	0.04573744	0.04573744	0.04573744	0.04573744	0.04573744	0.04573744	0.04573744	0.04573744	0.04573744	0.04573744	0.04573744	0.04573744	0.04573744	0.04573744	0.04573744	0.04573744	0.04573744
2022-10-26T11:00	0.09300229	0.09300229	0.09300229	0.09300229	0.09300229	0.09300229	0.09300229	0.09300229	0.09300229	0.09300229	0.09300229	0.09300229	0.09300229	0.09300229	0.09300229	0.09300229	0.09300229	0.09300229	0.09300229	0.09300229	0.09300229	0.09300229	0.09300229	0.09300229	0.09300229	0.09300229	0.09300229	0.09300229	0.09300229	0.09300229	0.09300229	0.09300229	0.09300229	0.09300229	0.09300229	0.09300229	0.09300229	0.09300229	0.09300229	0.09300229	0.09300229	0.09300229	0.09300229	0.09300229	0.09300229	0.09300229	0.09300229	0.09300229
2022-10-26T12:00	0.08205585	0.08205585	0.08205585	0.08205585	0.08205585	0.08205585	0.08205585	0.08205585	0.08205585	0.08205585	0.08205585	0.08205585	0.08205585	0.08205585	0.08205585	0.08205585	0.08205585	0.08205585	0.08205585	0.08205585	0.08205585	0.08205585	0.08205585	0.08205585	0.08205585	0.08205585	0.08205585	0.08205585	0.08205585	0.08205585	0.08205585	0.08205585	0.08205585	0.08205585	0.08205585	0.08205585	0.08205585	0.08205585	0.08205585	0.08205585	0.08205585	0.08205585	0.08205585	0.08205585	0.08205585	0.08205585	0.08205585	0.08205585
2022-10-26T13:00	0.0195169	0.0195169	0.0195169	0.0195169	0.0195169	0.0195169	0.0195169	0.0195169	0.0195169	0.0195169	0.0195169	0.0195169	0.0195169	0.0195169	0.0195169	0.0195169	0.0195169	0.0195169	0.0195169	0.0195169	0.0195169	0.0195169	0.0195169	0.0195169	0.0195169	0.0195169	0.0195169	0.0195169	0.0195169	0.0195169	0.0195169	0.0195169	0.0195169	0.0195169	0.0195169	0.0195169	0.0195169	0.0195169	0.0195169	0.0195169	0.0195169	0.0195169	0.0195169	0.0195169	0.0195169	0.0195169	0.0195169	0.0195169
2022-10-26T14:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-10-26T15:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-10-26T16:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-10-26T17:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-10-26T18:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-10-26T19:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-10-26T20:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-10-26T21:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-10-26T22:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-10-26T23:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-10-27T00:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-10-27T01:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-10-27T02:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-10-27T03:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-10-27T04:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-10-27T05:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-10-27T06:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-10-27T07:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-10-27T08:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-10-27T09:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-10-27T10:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-10-27T11:00	0.1196471	0.1196471	0.1196471	0.1196471	0.1196471	0.1196471	0.1196471	0.1196471	0.1196471	0.1196471	0.1196471	0.1196471	0.1196471	0.1196471	0.1196471	0.1196471	0.1196471	0.1196471	0.1196471	0.1196471	0.1196471	0.1196471	0.1196471	0.1196471	0.1196471	0.1196471	0.1196471	0.1196471	0.1196471	0.1196471	0.1196471	0.1196471	0.1196471	0.1196471	0.1196471	0.1196471	0.1196471	0.1196471	0.1196471	0.1196471	0.1196471	0.1196471	0.1196471	0.1196471	0.1196471	0.1196471	0.1196471	0.1196471
2022-10-27T12:00	0.2269901	0.2269901	0.2269901	0.2269901	0.2269901	0.2269901	0.2269901	0.2269901	0.2269901	0.2269901	0.2269901	0.2269901	0.2269901	0.2269901	0.2269901	0.2269901	0.2269901	0.2269901	0.2269901	0.2269901	0.2269901	0.2269901	0.2269901	0.2269901	0.2269901	0.2269901	0.2269901	0.2269901	0.2269901	0.2269901	0.2269901	0.2269901	0.2269901	0.2269901	0.2269901	0.2269901	0.2269901	0.2269901	0.2269901	0.2269901	0.2269901	0.2269901	0.2269901	0.2269901	0.2269901	0.2269901	0.2269901	0.2269901
2022-10-27T13:00	0.0591447	0.0591447	0.0591447	0.0591447	0.0591447	0.0591447	0.0591447	0.0591447	0.0591447	0.0591447	0.0591447	0.0591447	0.0591447	0.0591447	0.0591447	0.0591447	0.0591447	0.0591447	0.0591447	0.0591447	0.0591447	0.0591447	0.0591447	0.0591447	0.0591447	0.0591447	0.0591447	0.0591447	0.0591447	0.0591447	0.0591447	0.0591447	0.0591447	0.0591447	0.0591447	0.0591447	0.0591447	0.0591447	0.0591447	0.0591447	0.0591447	0.0591447	0.0591447	0.0591447	0.0591447	0.0591447	0.0591447	0.0591447
2022-10-27T14:00	0.05337449	0.05337449	0.05337449	0.05337449	0.05337449	0.05337449	0.05337449	0.05337449	0.05337449	0.05337449	0.05337449	0.05337449	0.05337449	0.05337449	0.05337449	0.05337449	0.05337449	0.05337449	0.05337449	0.05337449	0.05337449	0.05337449	0.05337449	0.05337449	0.05337449	0.05337449	0.05337449	0.05337449	0.05337449	0.05337449	0.05337449	0.05337449	0.05337449	0.05337449	0.05337449	0.05337449	0.05337449	0.05337449	0.05337449	0.05337449	0.05337449	0.05337449	0.05337449	0.05337449	0.05337449	0.05337449	0.05337449	0.05337449
2022-10-27T15:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-10-27T16:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-10-27T17:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-10-27T18:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-10-27T19:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-10-27T20:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-10-27T21:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-10-27T22:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-10-27T23:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-10-28T00:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-10-28T01:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-10-28T02:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-10-28T03:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-10-28T04:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-10-28T05:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-10-28T06:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-10-28T07:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-10-28T08:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-10-28T09:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-10-28T10:00	0.01434068	0.01434068	0.01434068	0.01434068	0.01434068	0.01434068	0.01434068	0.01434068	0.01434068	0.01434068	0.01434068	0.01434068	0.01434068	0.01434068	0.01434068	0.01434068	0.01434068	0.01434068	0.01434068	0.01434068	0.01434068	0.01434068	0.01434068	0.01434068	0.01434068	0.01434068	0.01434068	0.01434068	0.01434068	0.01434068	0.01434068	0.01434068	0.01434068	0.01434068	0.01434068	0.01434068	0.01434068	0.01434068	0.01434068	0.01434068	0.01434068	0.01434068	0.01434068	0.01434068	0.01434068	0.01434068	0.01434068	0.01434068
2022-10-28T11:00	0.05575046	0.05575046	0.05575046	0.05575046	0.05575046	0.05575046	0.05575046	0.05575046	0.05575046	0.05575046	0.05575046	0.05575046	0.05575046	0.05575046	0.05575046	0.05575046	0.05575046	0.05575046	0.05575046	0.05575046	0.05575046	0.05575046	0.05575046	0.05575046	0.05575046	0.05575046	0.05575046	0.05575046	0.05575046	0.05575046	0.05575046	0.05575046	0.05575046	0.05575046	0.05575046	0.05575046	0.05575046	0.05575046	0.05575046	0.05575046	0.05575046	0.05575046	0.05575046	0.05575046	0.05575046	0.05575046	0.05575046	0.05575046
2022-10-28T12:00	0.01671665	0.01671665	0.01671665	0.01671665	0.01671665	0.01671665	0.01671665	0.01671665	0.01671665	0.01671665	0.01671665	0.01671665	0.01671665	0.01671665	0.01671665	0.01671665	0.01671665	0.01671665	0.01671665	0.01671665	0.01671665	0.01671665	0.01671665	0.01671665	0.01671665	0.01671665	0.01671665	0.01671665	0.01671665	0.01671665	0.01671665	0.01671665	0.01671665	0.01671665	0.01671665	0.01671665	0.01671665	0.01671665	0.01671665	0.01671665	0.01671665	0.01671665	0.01671665	0.01671665	0.01671665	0.01671665	0.01671665	0.01671665
2022-10-28T13:00	0.02333543	0.02333543	0.02333543	0.02333543	0.02333543	0.02333543	0.02333543	0.02333543	0.02333543	0.02333543	0.02333543	0.02333543	0.02333543	0.02333543	0.02333543	0.02333543	0.02333543	0.02333543	0.02333543	0.02333543	0.02333543	0.02333543	0.02333543	0.02333543	0.02333543	0.02333543	0.02333543	0.02333543	0.02333543	0.02333543	0.02333543	0.02333543	0.02333543	0.02333543	0.02333543	0.02333543	0.02333543	0.02333543	0.02333543	0.02333543	0.02333543	0.02333543	0.02333543	0.02333543	0.02333543	0.02333543	0.02333543	0.02333543
2022-10-28T14:00	0.02766309	0.02766309	0.02766309	0.02766309	0.02766309	0.02766309	0.02766309	0.02766309	0.02766309	0.02766309	0.02766309	0.02766309	0.02766309	0.02766309	0.02766309	0.02766309	0.02766309	0.02766309	0.02766309	0.02766309	0.02766309	0.02766309	0.02766309	0.02766309	0.02766309	0.02766309	0.02766309	0.02766309	0.02766309	0.02766309	0.02766309	0.02766309	0.02766309	0.02766309	0.02766309	0.02766309	0.02766309	0.02766309	0.02766309	0.02766309	0.02766309	0.02766309	0.02766309	0.02766309	0.02766309	0.02766309	0.02766309	0.02766309
2022-10-28T15:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-10-28T16:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-10-28T17:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-10-28T18:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-10-28T19:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-10-28T20:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-10-28T21:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-10-28T22:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-10-28T23:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-10-29T00:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-10-29T01:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-10-29T02:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-10-29T03:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-10-29T04:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-10-29T05:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-10-29T06:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-10-29T07:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-10-29T08:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-10-29T09:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-10-29T10:00	0.02952992	0.02952992	0.02952992	0.02952992	0.02952992	0.02952992	0.02952992	0.02952992	0.02952992	0.02952992	0.02952992	0.02952992	0.02952992	0.02952992	0.02952992	0.02952992	0.02952992	0.02952992	0.02952992	0.02952992	0.02952992	0.02952992	0.02952992	0.02952992	0.02952992	0.02952992	0.02952992	0.02952992	0.02952992	0.02952992	0.02952992	0.02952992	0.02952992	0.02952992	0.02952992	0.02952992	0.02952992	0.02952992	0.02952992	0.02952992	0.02952992	0.02952992	0.02952992	0.02952992	0.02952992	0.02952992	0.02952992	0.02952992
2022-10-29T11:00	0.06389664	0.06389664	0.06389664	0.06389664	0.06389664	0.06389664	0.06389664	0.06389664	0.06389664	0.06389664	0.06389664	0.06389664	0.06389664	0.06389664	0.06389664	0.06389664	0.06389664	0.06389664	0.06389664	0.06389664	0.06389664	0.06389664	0.06389664	0.06389664	0.06389664	0.06389664	0.06389664	0.06389664	0.06389664	0.06389664	0.06389664	0.06389664	0.06389664	0.06389664	0.06389664	0.06389664	0.06389664	0.06389664	0.06389664	0.06389664	0.06389664	0.06389664	0.06389664	0.06389664	0.06389664	0.06389664	0.06389664	0.06389664
2022-10-29T12:00	0.1602083	0.1602083	0.1602083	0.1602083	0.1602083	0.1602083	0.1602083	0.1602083	0.1602083	0.1602083	0.1602083	0.1602083	0.1602083	0.1602083	0.1602083	0.1602083	0.1602083	0.1602083	0.1602083	0.1602083	0.1602083	0.1602083	0.1602083	0.1602083	0.1602083	0.1602083	0.1602083	0.1602083	0.1602083	0.1602083	0.1602083	0.1602083	0.1602083	0.1602083	0.1602083	0.1602083	0.1602083	0.1602083	0.1602083	0.1602083	0.1602083	0.1602083	0.1602083	0.1602083	0.1602083	0.1602083	0.1602083	0.1602083
2022-10-29T13:00	0.1831195	0.1831195	0.1831195	0.1831195	0.1831195	0.1831195	0.1831195	0.1831195	0.1831195	0.1831195	0.1831195	0.1831195	0.1831195	0.1831195	0.1831195	0.1831195	0.1831195	0.1831195	0.1831195	0.1831195	0.1831195	0.1831195	0.1831195	0.1831195	0.1831195	0.1831195	0.1831195	0.1831195	0.1831195	0.1831195	0.1831195	0.1831195	0.1831195	0.1831195	0.1831195	0.1831195	0.1831195	0.1831195	0.1831195	0.1831195	0.1831195	0.1831195	0.1831195	0.1831195	0.1831195	0.1831195	0.1831195	0.1831195
2022-10-29T14:00	0.1473102	0.1473102	0.1473102	0.1473102	0.1473102	0.1473102	0.1473102	0.1473102	0.1473102	0.1473102	0.1473102	0.1473102	0.1473102	0.1473102	0.1473102	0.1473102	0.1473102	0.1473102	0.1473102	0.1473102	0.1473102	0.1473102	0.1473102	0.1473102	0.1473102	0.1473102	0.1473102	0.1473102	0.1473102	0.1473102	0.1473102	0.1473102	0.1473102	0.1473102	0.1473102	0.1473102	0.1473102	0.1473102	0.1473102	0.1473102	0.1473102	0.1473102	0.1473102	0.1473102	0.1473102	0.1473102	0.1473102	0.1473102
